t,x,y,z
0.475939,350.723999,-135.73999,346.78598
,,,
0,739.137024,2587.570068,425.437988
0.010014,733.080994,2508.630127,433.822998
0.020007,731.741028,2454.5,431.751007
0.030095,727.914001,2381.609863,434.272003
0.040083,720.251953,2329.659912,432.32901
0.050091,718.742004,2260.970215,432.332001
0.060052,713.062012,2195.050049,429.838013
0.070103,707.52301,2130.719971,427.424988
0.080023,706.255981,2068.870117,422.654999
0.090096,700.768982,2008.460083,417.994995
0.100011,695.536987,1967.339966,404.529999
0.110019,694.123047,1910.880005,395.444977
0.120012,688.812012,1823.330078,397.356995
0.130014,683.592041,1803.220093,371.065002
0.139083,682.078003,1721.169922,368.678009
0.148999,676.883972,1655.429932,362.520996
0.159121,671.787048,1579.439941,355.928986
0.169067,670.539001,1532.940063,341.378998
0.179086,661.661011,1488.309937,320.746979
0.189058,662.166016,1405.679932,314.737
0.199086,656.94397,1377.079956,286.317993
0.209039,652.055054,1311.290039,272.653015
0.219048,650.484009,1248.130005,255.187988
0.229038,645.640015,1185.940063,240.290009
0.239037,638.980957,1160.040039,211.024002
0.259084,630.741028,1055.359985,164.217987
0.269108,629.334961,978.201965,151.194
0.288024,619.22998,892.401978,92.450096
0.30806,613.053955,770.913025,50.8008
0.318031,608.051025,721.499023,23.559401
0.338122,598.89502,644.755005,69.426796
0.348047,598.809998,581.91803,104.712006
0.358054,596.541992,546.70697,123.227997
0.36806,591.531982,511.942017,143.190002
0.37812,589.221985,478.653015,157.263992
0.398039,582.375977,406.809998,189.550003
0.408039,579.01001,367.92099,206.393997
0.418037,574.13501,337.490997,217.57901
0.457117,566.586975,156.399002,283.894012
0.467108,564.921021,117.962997,294.847015
0.477047,560.229004,92.360199,298.226013
0.487077,555.034973,73.039505,294.182007
0.517104,546.325989,-40.2924,312.498016
0.527061,544.467957,-73.994705,313.709991
0.537052,543.420044,-123.254997,323.458984
,,,
0,764.487976,2901.599854,310.167023
0.019988,763.104004,2860.140137,306.90802
0.058996,758.932983,2663.369873,340.200012
0.068952,753.426025,2621.220215,347.622986
0.078944,752.458984,2582.060059,349.524994
0.088933,751.505981,2543.450195,351.399994
0.098934,749.714966,2464.600098,363.020996
0.108989,748.836975,2428.73999,362.138
0.118961,747.15802,2354.310059,370.77298
0.128961,746.166992,2320.909912,367.287018
0.139017,744.406982,2250.590088,373.106018
0.15905,741.096008,2117.27002,379.411011
0.169018,739.800964,2071.199951,375.593994
0.17792,738.421997,2027.479858,367.036011
0.207998,732.255981,1900.359985,344.320007
0.217941,730.597961,1844.570068,338.257019
0.228026,728.586975,1774.719971,336.683014
0.238019,727.666992,1768.430054,313.019012
0.247958,725.747986,1701.27002,309.53299
0.258003,729.101013,1608.559937,312.364014
0.267951,727.307007,1560.73999,300.298004
0.277963,725.557007,1514.680054,286.11499
0.287948,722.28302,1483.380005,265.608002
0.29797,723.588013,1413.059937,258.41098
0.307952,721.787964,1370.77002,240.556
0.316936,719.892029,1330.25,218.585999
0.327951,718.155029,1289.980103,198.990005
0.336964,716.161011,1251,175.466995
0.347009,715.735046,1201.300049,154.514999
0.357018,712.257019,1175.97998,124.709999
0.366945,713.502991,1116.02002,111.004997
0.376947,711.449036,1080.209961,84.373695
0.386952,712.557983,1024.160034,64.750198
0.396996,710.394958,990.421021,34.384899
0.406953,710.369019,954.936035,16.880701
0.416945,710.080994,910.648987,48.241802
0.426987,709.680969,868.343994,74.610893
0.437035,704.86499,856.848999,85.320396
0.446954,704.542969,815.93103,110.772995
0.456941,704.090027,776.26001,133.671997
0.467022,703.924011,737.21698,159.733002
0.475934,700.468018,718.369995,167.91301
0.496022,699.697021,654.801025,199.007996
0.506026,700.460999,611.276978,216.162994
0.515971,695.940979,602.765015,219.780991
0.525953,695.390991,569.054016,232.701004
0.53603,696.264954,536.899963,241.559998
0.546013,695.578979,488.852997,260.807983
0.556023,694.944031,458.300995,267.507996
0.565969,694.45697,443.340973,267.503998
0.575958,693.635986,391.112,285.619995
0.586018,692.984985,369.86499,285.345001
0.595953,688.362,363.330017,276.924988
0.606023,687.697021,335.278992,279.904022
0.624952,685.960999,266.669983,287.436981
0.634977,685.087036,220.378998,297.880005
0.645015,685.463013,188.615997,297.230011
0.654958,684.622009,163.798004,293.531006
0.664978,682.473022,145.757004,283.661987
0.674966,682.744019,115.117996,281.733002
0.684962,681.639038,79.283897,279.572021
0.694956,680.583008,50.292599,272.821014
0.705033,679.452026,27.307701,261.841003
0.714961,678.419006,-0.941087,255.29599
0.724969,679.768005,-28.389,245.626007
0.73505,675.945984,-50.998501,230.71199
0.745053,673.564026,-67.164101,212.32399
0.754962,674.638977,-110.402,210.951004
,,,
0,752.605957,2148.25,382.82901
0.010062,750.855957,2083.399902,385.834991
0.020017,749.109985,2019.48999,391.141998
0.04007,747.343994,1883.569946,396.244995
0.050009,745.944946,1843.320068,387.762024
0.060054,740.914001,1818.869995,375.257996
0.069095,742.502991,1733.569946,381.929016
0.07909,740.643005,1665.97998,384.21698
0.08901,737.784058,1659.450073,361.342987
0.099004,733.981018,1595.670044,357.253998
0.109007,735.401001,1519.269897,357.634979
0.119013,733.717041,1474.230103,345.117981
0.129006,731.512024,1402.48999,343.447998
0.139072,729.789001,1359.560059,329.444
0.149022,724.936035,1342.51001,305.503998
0.159007,721.162964,1288.959961,291.916992
0.169081,721.059998,1236.859985,280.407013
0.199088,714.900024,1078.119995,235.589996
0.209,711.437988,1053.949951,204.888
0.228046,711.596008,911.874023,187.464996
0.238003,706.658997,900.03302,149.479996
0.248013,707.398987,827.653015,141.046997
0.258072,705.372986,797.176025,109.884003
0.26807,701.684021,768.096008,74.593399
0.278014,699.288025,708.922974,59.409397
0.288093,700.012024,654.051025,37.524399
0.29804,695.855957,638.866028,22.8629
0.30801,697.048035,594.419006,50.107201
0.318079,696.68103,542.011963,84.6483
0.328048,692.040955,515.761963,102.704002
0.338009,690.190979,474.406982,126.232994
0.347033,688.444031,442.375,143.429993
0.357015,689.426025,403.713989,162.126007
0.367019,684.950989,380.160004,175.194992
0.377013,685.747986,328.682983,198.406998
0.38701,682.695984,299.688995,212.403
0.397023,680.86499,264.557007,226.173004
0.407032,677.75,258.300995,219.5
0.417019,677.377991,217.55899,237.783005
0.427021,678.017029,171.919006,252.263016
0.437084,674.965027,146.204987,258.675995
0.447018,674.408997,108.848999,269.436005
0.457021,672.424988,78.430504,272.368988
0.467081,671.800964,36.379299,286.006989
0.477018,668.809998,7.5987,290.009003
0.487066,669.083008,-38.1007,298.679993
0.516136,663.290955,-129.537003,301.22699
,,,
0,837.322021,1553.699951,376.080994
0.009997,837.218994,1521.980103,359.192993
0.020082,837.594971,1463.22998,350.894989
0.030068,838.58197,1419.469971,336.595001
0.048997,839.27002,1311.319946,310.290985
0.068992,843.278992,1208.789917,279.083984
0.079096,846.342957,1114.910034,279.540985
0.089001,849.257019,1056.48999,266.799011
0.10902,849.569031,967.971985,223.587006
0.119008,852.400024,914.955994,205.503006
0.129013,853.078003,883.942017,173.707001
0.139012,855.268005,824.150024,156.229996
0.149078,854.157959,765.533997,137.513992
0.159021,855.862976,726.973999,112.631004
0.169008,859.080017,690.410034,78.247894
0.179024,858.012024,636.304016,54.531101
0.189011,860.957031,574.656006,35.6492
0.198004,860.765991,551.608032,32.6604
0.208071,862.440979,509.253021,61.061401
0.21801,859.765015,491.938995,75.017303
0.228066,861.45105,428.583008,116.810997
0.238095,861.648987,412.665009,124.752998
0.248013,861.801025,374.424988,148.729996
0.258031,860.687012,338.234985,169.774002
0.268024,861.400024,309.438995,187.209
0.278086,862.005005,281.356018,199.382004
0.288059,861.647034,240.654999,217.724991
0.298066,864.60498,208.090012,232.106003
0.318094,865.609009,138.130997,261.869019
0.327006,863.524048,113.627998,266.283997
0.357042,864.48999,3.31707,301.783997
0.367018,864.108032,-29.680099,308.135986
0.377107,863.664978,-62.190903,315.963013
0.387021,863.493958,-77.735497,309.394989
0.397044,863.615967,-103.621002,308.354004
,,,
0,813.927979,2869.469971,373.497986
0.188978,786.781006,2849.77002,373.727997
0.197898,780.888,2804.77002,380.822998
0.21794,774.549011,2653.939941,406.390991
0.228016,773.971008,2637.880127,397.774017
0.237963,767.429016,2555.350098,411.480011
0.248024,761.304993,2497.360107,417.364014
0.277979,753.208984,2375.790039,405.366974
0.288004,747.718994,2344.130127,396.548004
0.29802,741.641968,2273.26001,401.979004
0.308018,740.001038,2205.219971,404.801025
0.317939,732.830994,2194.300049,389.342987
0.327955,732.989014,2113.469971,389.307007
0.338025,727.029053,2033.170044,394.190002
0.347948,725.521057,1972.880005,392.225006
0.367037,714.984009,1908.570068,361.537994
0.376945,713.362976,1853.400024,352.937988
0.386939,707.721008,1783.73999,348.942017
0.396956,706.226013,1731.940063,338.375
0.407016,701.152039,1728.279907,305.713013
0.417013,693.986023,1692.459961,289.009979
0.42694,692.236023,1599.300049,292.458008
0.437026,688.768005,1567.909912,267.15799
0.466946,678.656982,1420.570068,219.470001
0.486978,668.059998,1377.51001,155.269989
0.495905,668.098999,1286.150024,152.415009
0.515941,659.544006,1196.76001,108.543999
0.526038,654.143005,1184.200073,67.500999
0.536023,652.469971,1123.52002,52.434299
0.545991,650.927002,1075.819946,32.747997
0.556021,645.947998,1062.209961,44.547001
0.565951,646.60199,1015.239929,76.268303
0.575957,643.731995,991.641968,93.947899
0.58602,640.919983,967.736023,113.582001
0.595962,636.496033,922.753967,141.876999
0.606023,633.627014,900.686951,156.652008
0.616026,630.78302,879.500977,169.102005
0.626013,628.266968,837.818054,193.636002
0.635949,625.059998,827.871033,195.916
0.64595,627.643982,750.263977,234.971008
0.664963,620.275024,721.554993,246.727005
0.675028,619.129028,676.117004,263.638
0.684959,614.817993,658.240967,269.220001
0.69502,613.437988,631.955994,276.636017
0.704965,610.787964,598.187012,285.415009
0.714963,608.080994,564.612976,294.289001
0.72504,605.197998,548.280029,296.054016
0.734967,605.999023,491.95401,316.244019
0.745007,601.52002,476.653015,312.815002
0.755043,600.159973,446.112,315.951996
0.764973,595.813965,423.521027,314.238007
0.774995,592.948975,401.72699,312.263
0.784985,590.427002,365.078003,316.946014
0.813971,586.112976,275.233002,310.890991
0.834043,580.389038,222.264999,300.71701
0.843966,577.584961,189.748001,295.747009
0.854035,577.467957,157.819,292.434998
0.863981,574.171997,139.662003,278.001984
0.874035,571.466003,108.431999,273.350006
0.883969,567.913025,90.494995,254.615005
0.893968,567.731018,54.401001,248.487991
0.903967,562.925964,42.6007,230.001007
0.913972,561.375977,7.49136,220.927994
0.924052,560.492981,-15.377899,204.141998
0.933968,555.612976,-32.540897,182.740997
0.943998,555.119995,-66.5159,171.126999
0.962984,552.690979,-127.583,145.216995
,,,
0,855.812012,2707.380127,412.800018
0.009885,853.951965,2668.970215,411.973999
0.019902,855.124023,2587.300049,421.647003
0.029914,857.908997,2553.209961,412.432983
0.03994,857.496948,2435.699951,429.529999
0.049916,860.113037,2402.409912,423.091003
0.059936,858.484985,2371.810059,411.514984
0.069912,859.546021,2301.409912,414.213989
0.079921,860.557007,2234.829834,411.834015
0.089922,861.54303,2169.929932,409.509979
0.099924,861.229004,2125.790039,398.016998
0.109917,863.406006,2048.389893,395.339996
0.119988,862.786011,1956.069946,399.378998
0.128926,861.671997,1900.400024,390.218994
0.148922,863.406006,1794.029907,367.876007
0.168981,864.48999,1724.76001,326.438019
0.178996,863.838013,1647.829956,317.794006
0.188978,862.468994,1558.650024,315.94101
0.198912,863.987,1528.640015,290.569
0.208985,866.374023,1444.699951,286.949982
0.238896,869.164001,1337.309937,206.975998
0.248894,866.479004,1237.5,206.919998
0.268972,867.048035,1153.589966,152.131012
0.28789,866.448975,1051.689941,104.952003
0.307989,866.265015,933.704956,64.157501
0.337985,867.150024,804.305969,70.452896
0.347982,868.911987,756.083008,97.762001
0.367923,868.335022,698.975037,134.306992
0.377925,871.14801,670.576965,155.962006
0.387964,866.958008,653.429993,163.479004
0.397923,866.494019,601.703979,188.162003
0.407922,868.260986,584.612,195.789993
0.437017,868.166992,479.742004,242.269989
0.457007,869.429993,419.583008,262.371002
0.47693,868.473022,333.595001,291.069
0.486926,868.028015,328.025024,282.330994
0.496993,868.859985,286.713989,296.330017
0.506934,867.434998,233.931,312.515991
0.516924,866.301025,221.60199,305.765015
0.526962,866.882996,196.628998,304.969025
0.536934,867.928955,178.229004,301.279022
0.546936,866.018982,123.093002,315.113007
0.556938,865.598999,87.682503,318.46698
0.566932,865.921997,47.3228,321.583008
0.575928,867.359985,36.2981,309.188995
0.605945,865.861023,-50.770302,293.980988
0.616011,868.511047,-88.0196,290.095001
0.635937,864.713013,-144.015991,276.322998
,,,
0,764.374023,2615.809814,403.34201
0.009918,760.513,2429.969971,446.781006
0.019953,760.484985,2335.199951,463.401001
0.030006,759.091003,2279.860107,473.562012
0.039921,763.210999,2191.950195,484.490021
0.049929,762.165039,2160.790039,480.475006
0.068897,763.683044,2086,466.992004
0.078984,761.95697,2022.310059,471.235016
0.088948,763.243042,1931.130005,473.899994
0.098943,763.757996,1889.289917,467.198029
0.108926,763.028015,1801.76001,474.307007
0.11898,759.950989,1778.98999,457.246979
0.128994,762.687012,1682.369995,463.726013
0.138932,761.346008,1661.699951,444.756012
0.148936,763.561035,1556.290039,453.058014
0.158929,763.757019,1524.47998,433.997986
0.169005,763.638,1479.75,418.938019
0.178928,763.68396,1448.390015,400.471008
0.188934,764.433044,1380.139893,389.510986
0.199032,765.348022,1314.02002,382.553009
0.208998,766.041992,1249.690063,372.119019
0.218002,763.619995,1199.210083,356.142029
0.237948,764.929993,1081.290039,328.247986
0.247938,762.815002,1046.569946,303.309998
0.257928,763.338013,991.828003,284.263
0.268016,764.26001,949.177002,261.471985
0.277942,761.697021,906.223999,237.676987
0.28801,762.122986,855.291016,215.832001
0.297938,761.86499,785.86499,202.529999
0.308023,763.505981,729.036987,183.292007
0.317983,761.188965,701.109009,145.164993
0.328021,761.497986,654.877014,121.028
0.33801,761.716003,610.014954,93.409798
0.347943,762.463989,539.958008,78.927101
0.358025,761.677979,514.713989,37.8195
0.367015,763.408997,463.365997,26.531801
0.376959,761.727966,414.391022,60.7617
0.386939,758.487,398.413971,75.869797
0.39694,759.919006,352.554993,107.944
0.407007,757.776001,329.779999,124.632996
0.417014,756.552979,293.231995,148.221008
0.427025,755.973999,272.143005,162.153
0.436946,757.54303,203.464996,203.369003
0.446945,756.450989,176.931,215.179001
0.456988,755.56897,151.424011,229.541
0.466942,755.645996,119.857994,245.445999
0.476929,754.396973,88.9888,259.459991
0.496068,755.051941,12.920799,290.295013
0.505949,752.992004,-4.29088,294.570007
0.51595,752.475952,-43.212803,307.053009
0.525942,748.368958,-48.691898,299.542999
0.535955,749.953979,-96.8414,318.630005
0.546016,749.319946,-138.257004,332.979004
,,,
0,675.463013,2162.650146,550.463013
0.009937,672.442993,2062.669922,567.511963
0.019971,667.936951,1982.780029,574.69397
0.029959,663.393982,1921.679932,577.583008
0.040001,654.867981,1879.459961,570.328003
0.049959,650.729004,1790.359985,580.174988
0.059932,646.585999,1705.909912,585.367004
0.069964,638.459961,1682.119995,572.937012
0.079933,634.221985,1630.470093,567.315979
0.089934,630.335999,1552.719971,568.447998
0.099941,620.642029,1517.670044,555.778992
0.119005,612.676025,1412.73999,536.490051
0.138932,603.567017,1276.780029,524.096008
0.148935,597.533997,1258.959961,503.112976
0.159005,593.958008,1195.330078,493.60202
0.168937,586.910034,1144.140015,481.238007
0.179014,589.01001,1051.77002,481.963013
0.18893,581.439941,1026.450073,455.940002
0.199012,574.085999,990.526978,433.618988
0.209008,574.945984,895.127014,434.971008
0.219002,567.989014,851.403015,415.075989
0.228953,563.948975,810.159058,389.669006
0.239,560.39801,760.420044,369.643005
0.249013,551.703003,728.494019,343.787994
0.257915,548.679993,662.783997,328.018005
0.268022,545.780029,598.549011,314.633026
0.277931,543.63501,544.85498,291.433014
0.287968,538.187988,509.535004,262.731995
0.29795,535.045044,450.217987,243.720993
0.307993,527.656006,423.541992,207.335999
0.317937,524.245972,366.567993,184.140991
0.327997,520.92804,310.612,161.672989
0.337959,522.002991,249.901993,141.151993
0.348029,514.132019,225.259003,97.470299
0.357922,514.235962,160.237991,81.341499
0.368011,506.937988,122.277,42.837898
0.378024,503.956024,90.403198,29.713501
0.396988,497.261993,29.2897,85.706596
0.406905,495.678009,-15.176701,121.435005
0.417018,492.856995,-40.743401,144.319
